true_x,true_y
-1.0539440195486032,-0.5379969284136918
-1.3619436391419366,-1.2394066619516346
1.8434023512353097,2.0541777226074682
0.18580866086274206,-0.9772736501438664
-0.007405454019504876,1.892128268617774
0.6831771709735339,-1.117575911918386
-1.2751258594312338,-0.317508094476906
-0.7257670575484676,-1.9752506969328922
2.3250217837436713,0.9646962781658789
0.1839626048932193,-0.46087652475208507
1.8998049878386796,1.43516515068747
1.0030641981560104,-0.6430372174165951
-0.0198442303092789,0.9107479511745009
-0.48127072945032734,-0.27203801379042025
0.3550032561385732,2.0257662761408426
1.437881974313539,0.9658582881301911
0.4494150330156903,-0.44080060237598584
-1.4462232421953687,-0.450844710001016
1.2045694312275932,1.5565016668961302
0.9325987804990823,2.2038335368138005
1.135159049282309,1.3055155452973628
-0.5943340728309461,0.5469074926879091
0.21293085415746987,-0.37134965360460914
-0.07317822459691187,0.6185823641292868
0.04336356341577545,0.2021708575863483
0.22376082527942315,-1.2130880699361004
0.42773358248772975,0.890631489475485
-1.235900343992081,0.17602302939584558
1.5064629517289319,0.2832131668706248
-0.6372794727103736,-0.1877342023591654
0.2194308871263737,-0.41979687232143037
1.43466636904671,0.17370827094124985
0.12403906437244083,1.1991658672536443
-1.2749183186351774,0.266382985763728
0.8326622835697294,-0.191092881472396
-1.4086917991379788,-1.5150283026595202
-0.4584599242892301,0.7847586301802651
0.10971380955512369,-0.5150259795481393
-0.38296411475725417,1.2747334351248243
-0.2697684758429335,1.0114451246331337
1.7539861035553266,1.572847077703193
-0.06974141158865788,-0.7956308890407338
-1.2605351086460266,0.6777203654822708
-0.3618391736539034,0.08922880869131677
0.33452830374580106,-0.7535865752693885
-0.6575853067466404,1.6529547426322777
-0.22488809232007767,1.309621122312081
0.5311211648931782,-0.13014738386322353
0.7393897524934108,0.6213102946943307
-0.5516884879177846,0.6325676784213895
0.8555243466247688,1.7090625236717187
-0.759109561547128,-0.3838722472243056
0.6709380952701779,0.020546319003653446
-1.1088034511768667,-1.4051128749307753
-0.9131124718373209,-0.08016462209039016
-0.752136800826173,-0.015895343026674613
0.6528377168825581,0.8534309406956982
-0.3078708792267643,0.6698197683782703
-0.7123089081599774,-1.3334668774745997
0.38960377814840835,0.1785818052332877
1.3909375761986145,-0.07435889136792384
0.6362410623322485,0.5033799468799252
-0.47286977909825906,0.17575958056226848
-0.5101388930463278,-1.188419509705634
0.018537171180894818,-1.4017149883117683
0.3985381319193471,1.3128779814075644
-1.6026749835380598,-1.1543720847500938
0.6940728983388006,0.7243344907755515
-0.49060876915259044,-0.828277538573105
-0.9350145179287414,0.946657834273725
2.585475017348733,1.9982024407601213
-1.3064231708128031,0.7372260622484502
-0.49330957560792377,-1.5630623827518328
-0.5166446514307764,-1.7615533156606789
-0.43705433674467553,-1.604651394247425
-0.8997967481553755,-1.453830561121961
-0.9373172606550202,0.3133832085659053
0.46091584275115305,-0.792126284992436
1.1432969884291428,0.340342116776065
0.28088452237964207,-0.9632195169109866
-0.042725774767125524,-0.18245715366599755
0.22884540643617662,-0.45849955734952363
0.07530913197950767,0.35430302525393836
0.27748422711153503,-0.32063003997470163
-0.7415509296007206,-1.3845534795631869
2.063447319256776,1.2710690366086552
-0.5197072850850837,1.3389996881486719
0.31507631800509206,-0.3894262647411134
-1.2937298758091003,-0.3083402424840432
0.7772368716609322,2.1767542227862187
1.135584246668476,0.21071358552153996
-0.1628086786309823,-1.0113896052038338
-2.1443832389261575,-2.191777082106912
0.7287032376426261,2.929957202456545
0.11905581961137994,-0.24287063933782602
-0.07933543183309544,-0.7006280260354091
-0.5349272243190217,0.29968703723277074
0.8691032702327526,-0.9786755746802158
-1.807743615709589,-0.18133964489977816
0.14831525971113887,-0.5225861043773787
2.2645874037893376,0.4333242026825861
-0.03118861045821507,-0.027368758655053883
-1.767021561494774,0.6582677201920833
0.18626382436318378,-0.6593906149408705
-0.40227732744262307,-0.4894549793004589
1.3513383896131375,-0.691257117488332
-0.07673303232470208,0.5830765325458723
1.2044289019713776,0.40946180900746254
-0.8654759950003765,-0.19050396898657762
0.06350170926519069,-0.43488781009937066
-1.601551225570706,-2.4894279589205723
0.9876878215250715,1.5119831134070387
1.5695749005216029,1.2949490782089998
-0.22484844062284826,-2.1042641993918014
-1.778083057015416,-0.2444589231021731
-0.9594704757279356,-1.1683629853892246
-0.9285575524106103,-0.8330394730984831
0.4914529465975559,-1.5787615527083476
-0.6687180697976884,0.3321673376721951
-0.7136217308429535,0.02431344613537939
1.6481453185374086,0.10562799512234033
1.790351468150497,-0.2742309197312164
-0.5401927688365424,-2.3306435735837914
0.4326710496070175,1.1997521468265933
0.32647727481747424,0.4374379326053392
0.5688263728441275,-1.024050894918218
1.1585139884032736,0.11726526619635536
-0.35521382049447103,-0.15685062378978415
0.7206175303502438,1.41421707517698
-0.4162074057403143,0.3226460229120479
0.020318657649622096,-0.880756901613908
0.31309159638478756,-1.0140120784014433
1.553100151289271,0.8026852625658483
-0.553328218289828,-0.17184745424318248
-1.0779741520822226,0.6751012734607081
-1.3290249280742683,-0.14971229353638305
-0.39517319235215,0.4680637425146771
1.3849086328960294,1.2435694446088257
-1.1197616771343912,-1.374759241473107
-0.07609069645213751,1.023162146112035
0.6697995064582483,-0.24781246055422226
1.4581872789241346,1.7022025990607996
-0.893349571405906,-0.3488577519209762
1.062265743222373,-1.0669929491152137
1.2819928827287952,0.04432147355808269
0.9973989725047867,1.1328679944716296
-0.5273548157283765,-1.284128764622118
-1.75611975482257,-1.6475930518389093
-0.4158007763073011,-0.9340329740108931
-1.7164827654725352,-2.648605553189779
-0.9032383525262668,0.94546952742866
0.6874067621161996,0.45427526307800553
-1.044457647756452,-2.013834495803385
-1.0705856176428035,-0.9018631073521519
-1.2036716853059763,0.582870928720614
0.05590007655753826,-1.4802999420182388
-0.2618346277521665,-1.4187170923495227
-0.3360559510324165,0.3232078472312226
-0.9500301149785075,-1.270233379817082
-0.6470063909825288,-1.429890167788813
-1.105758258338379,-1.487873879664734
0.906476914971428,-1.4718241406051387
0.622118456502146,0.013943976604004593
-0.4633400903295934,-1.1212627882615398
1.1148749896170596,0.7028578709418262
-0.2150006842559459,0.17630658840357374
-1.5184913233690724,0.19864948100794322
0.6808991006685161,-0.03139155612833594
-0.11734990236854467,-0.5183961524272622
0.3461959037922753,1.5171398719346854
0.04230166542722008,1.0181230434389257
-0.5800458693656142,0.6277060689349183
0.6072920694906487,-0.45160871560048255
-0.20461031085978731,-0.3741914769742186
-0.1361686239053418,0.26078946534576625
-0.05737172820519784,0.3463239421250905
0.1036907262591687,0.8737964190726034
-0.2874128361400622,0.03932984458952797
-1.188728672372344,-0.8768025107323831
0.30905688622759103,-0.12855434398477877
-1.2808642908024521,-1.0750575070771122
0.20962612380246776,0.9702435440267847
-0.35186982608841977,2.1719240763291383
-0.7395144296322124,-1.568713253116615
0.7077102531978052,1.3182808362992446
-0.09140061128818205,0.8418396526828938
1.1110344387256883,-0.9228427194398587
0.4433480573976374,-0.15153221013579554
1.4436588859158972,0.7949573529354137
-0.3275143197141347,1.2022638390418998
-1.6598773935817406,-1.9313702355276998
-0.2195665993707695,0.6370731213457016
-2.9415604396260293,-2.242831406311689
-0.35797490557198813,-0.4736744141838762
1.7523627545331162,-0.14979440083933893
0.41068372536854764,-0.4697683218199506
-0.2993242209444309,-1.1529166578755328
-0.08087070674585226,-0.5214573862631562
-1.1223221424671879,-0.21985982285330447
0.4010831447510079,-0.47634792871661313
-2.1539140617134187,-1.1305029332013508
-0.8124270772224162,-1.8892961502540193
0.5734783171427238,0.1771206249678179
-0.6355188423145557,-1.5454126123640592
-0.9027744968725835,0.6828154980624151
-0.3044922986086195,-0.5117062335252219
-0.0391674310671527,-1.0991378392925801
1.8229929311910598,0.8942093745750481
0.060150661838875547,-0.4718495952064994
-1.059473573437093,-0.516960687934966
0.166158694773134,-0.6013184657527315
0.2579211015028436,-0.7956415084088897
0.3521345922712445,-0.38795838805058314
-0.9544363233244908,1.7835060559525466
0.5047348986073368,0.33209946683243363
1.1499779837631983,0.44964548025032064
0.2596808437143042,-0.049951238241530735
-0.09207395054982115,0.7850877140486314
-1.2098774170661368,-1.3882985111236306
0.5670940782793239,1.2613289853554681
-0.11196150245162434,0.8085407753441471
-0.1639218459293207,-1.904375145814602
1.2371408562936501,1.85435917736035
-0.27153238265439517,-2.0678515954282304
1.0295787063757136,-0.7873513916444663
0.5330108617945983,0.324882332110643
0.05986222927998611,0.31368143402394755
-0.9863945016978057,-0.18290386760527222
-1.3202685058926769,0.18231155568391988
0.5000294667436098,1.0988924170277752
1.160874893127366,0.5019977719478623
0.4706719374954026,0.9714232695967413
-0.20758567675132078,0.6767560047435492
1.2736443884875537,-0.06990508007884633
0.44153097830823523,-1.3693997115513334
0.6194477976275283,-0.40548914621329807
-0.9122622477835886,-0.18028669898088373
-0.5923087846855356,0.6309265185948312
-0.02669569023137311,0.37234765263320024
0.9245475030185852,0.7656479627163646
-0.5236206862390366,-1.5900692939524967
0.7364640002864362,-0.0166124850942026
1.0649392645899791,-0.638795391572197
-1.0261438904830464,-0.7415071394385957
